ExperimentID,Tier,Pattern,HotAccessCount,ColdAccessInterval,NUMALocalAccess,NUMARemoteAccess,DRAMAccess,PMEMAccess,MinLatency,P50Latency,P99Latency,MaxLatency,MeanLatency,MigrationMinLatency,MigrationP50Latency,MigrationP99Latency,MigrationMaxLatency,MigrationMeanLatency,LocalToRemote,RemoteToLocal,PMEMToRemote,RemoteToPMEM,LocalToPMEM,PMEMToLocal,DRAMToPMEM,PMEMToDRAM,Throughput
657,3,"uniform,uniform,uniform",32,6400,188564,111436,,0,24,35.7982,975.402,10087,49.2299,17544,19293.4,38336.8,111731,21816.4,0,3216,0,0,0,0,,,3.5323e+06
658,3,"uniform,uniform,uniform",32,6400,187469,112531,,0,24,35.5998,810.703,8992,45.8246,17285,23173.9,35724.6,103474,22859.5,0,3217,0,0,0,0,,,3.43696e+06
659,3,"uniform,uniform,uniform",32,6400,187286,112714,,0,24,36.118,3966.64,281453,74.9135,17447,25895.7,38400.9,336883,26635.4,0,3199,0,0,0,0,,,2.78602e+06
660,3,"uniform,uniform,uniform",32,6400,188578,111422,,0,24,36.691,3696.14,58645,78.1675,19559,25134.6,38251.1,162664,25785.7,0,3207,0,0,0,0,,,2.82632e+06
661,3,"uniform,uniform,uniform",64,10,11438,41619,,246943,23,36.7036,5037.84,130316,118.397,18058,25122.2,33694,226803,26765.1,1419,333,2735,5859,0,0,,,960211
662,3,"uniform,uniform,uniform",64,10,11014,39290,,249696,24,36.9533,6183.88,95489,132.41,17054,24832.3,39021.2,351985,25147.3,1561,571,3485,6652,0,0,,,861438
663,3,"uniform,uniform,uniform",64,10,12123,41357,,246520,24,36.9097,6321.46,193396,132.555,17199,25356.8,41365.3,251312,25320.9,1478,445,2644,5890,0,0,,,985069
664,3,"uniform,uniform,uniform",64,10,12106,42668,,245226,24,37.0131,6290.2,196912,127.952,16890,25031,42378.6,179985,25229.2,1549,471,3150,6337,0,0,,,912693
665,3,"uniform,uniform,uniform",64,10,10373,39819,,249808,24,36.9103,6181.45,199308,130.618,17148,25149.7,41589,178404,25367.2,1647,422,2997,6492,0,0,,,902583
666,3,"uniform,uniform,uniform",64,100,105619,178698,,15683,23,36.0994,1843.51,31816,61.4232,17441,26079.8,86124.9,118108,26597.6,197,1082,46,575,0,0,,,4.35019e+06
667,3,"uniform,uniform,uniform",64,100,100252,170530,,29218,24,36.2678,4625.57,341965,91.4075,17851,27014.6,67986.7,110871,27660.5,455,1394,58,899,0,0,,,2.85612e+06
668,3,"uniform,uniform,uniform",64,100,105866,178921,,15213,24,36.3204,2365.77,31500,64.9036,17754,27155.7,75258.7,185499,28679.6,226,1175,31,606,0,0,,,3.85009e+06
669,3,"uniform,uniform,uniform",64,100,99140,168328,,32532,24,36.3563,4617.92,282779,95.1251,17603,25142.7,46481.8,152552,26482.4,1503,1449,69,1027,0,0,,,2.21013e+06
670,3,"uniform,uniform,uniform",64,100,107702,181582,,10716,24,36.0307,2506.31,31645,66.3483,17384,28286.8,81522.3,105101,28801.1,242,1229,41,710,0,0,,,3.57566e+06
671,3,"uniform,uniform,uniform",64,200,111334,187847,,819,24,36.7892,4292.46,36293,96.956,17568,26160.1,90299.4,121603,27197,22,1278,0,28,0,0,,,4.60092e+06
672,3,"uniform,uniform,uniform",64,200,110676,189000,,324,24,36.1627,1640.77,33478,59.2773,20246,27041,89598.7,121884,28447.3,7,1249,2,11,0,0,,,5.56764e+06
673,3,"uniform,uniform,uniform",64,200,111453,188423,,124,24,35.9814,1021.68,10887,49.9429,17548,25307.7,89481.3,1971656,25863.5,4,1331,0,13,0,0,,,6.01844e+06
674,3,"uniform,uniform,uniform",64,200,111639,188184,,177,24,35.8736,861.292,15642,45.2905,17479,25835,81355.8,116829,25573,0,1097,0,9,0,0,,,7.16488e+06
675,3,"uniform,uniform,uniform",64,200,111054,188699,,247,24,36.4715,1298.13,31792,57.0579,17742,26628.6,87537.4,113664,27969.9,11,1127,0,24,0,0,,,6.04614e+06
676,3,"uniform,uniform,uniform",64,800,110746,189254,,0,24,35.9851,678.716,30871,57.0233,18452,27470.8,66506.6,154535,28291,0,1398,0,0,0,0,,,5.29494e+06
677,3,"uniform,uniform,uniform",64,800,111382,188618,,0,24,35.9676,1253.91,33670,54.0067,20783,26566.5,46514.8,154061,28439.5,0,1411,0,0,0,0,,,5.32575e+06
678,3,"uniform,uniform,uniform",64,800,111379,188621,,0,24,36.2523,4685.66,297910,96.9814,17669,26548.6,87066.6,273966,27563.3,0,1416,0,0,0,0,,,4.40373e+06
679,3,"uniform,uniform,uniform",64,800,111842,188158,,0,24,36.2035,896.105,31050,55.576,20210,24925.8,51712.4,119299,25975.3,0,1371,0,0,0,0,,,5.73779e+06
680,3,"uniform,uniform,uniform",64,800,111314,188686,,0,24,36.041,1090.09,30785,54.7371,20226,25399.9,82504.6,199437,27143.8,0,1222,0,0,0,0,,,6.0495e+06
681,3,"uniform,uniform,uniform",64,1600,111107,188893,,0,24,36.3384,4034.47,305782,86.4099,17517,28417.4,89066,156811,27945.7,0,1349,0,0,0,0,,,4.71537e+06
682,3,"uniform,uniform,uniform",64,1600,111834,188166,,0,24,36.0874,765.619,29943,56.6424,19762,28072,89720.6,268956,29217.4,0,1289,0,0,0,0,,,5.48909e+06
683,3,"uniform,uniform,uniform",64,1600,110513,189487,,0,24,36.4998,3952.04,297833,85.8222,17147,27469.6,73795,368762,27591.7,0,1388,0,0,0,0,,,4.68428e+06
684,3,"uniform,uniform,uniform",64,1600,111837,188163,,0,24,35.999,1060.62,29610,55.2498,20600,25664.8,73963.1,117277,26729.7,0,1140,0,0,0,0,,,6.37662e+06
685,3,"uniform,uniform,uniform",64,1600,111536,188464,,0,24,36.3417,4687.01,351850,92.4356,18279,26502,89107.4,150665,27242.3,0,1426,0,0,0,0,,,4.50598e+06
686,3,"uniform,uniform,uniform",64,6400,111859,188141,,0,24,36.2603,873.762,29968,58.3731,19253,28167,81092.3,112419,29190.1,0,1200,0,0,0,0,,,5.70993e+06
687,3,"uniform,uniform,uniform",64,6400,111596,188404,,0,25,36.7073,786.696,29661,58.2412,18070,25431.8,32854.5,486872,28371.9,0,1373,0,0,0,0,,,5.3166e+06
688,3,"uniform,uniform,uniform",64,6400,111802,188198,,0,23,36.2116,717.073,30246,57.1596,18223,27851.4,51110.1,122788,28993.5,0,1304,0,0,0,0,,,5.45897e+06
689,3,"uniform,uniform,uniform",64,6400,110839,189161,,0,24,35.8741,1176.94,29465,56.318,20710,25660.4,77125.6,109203,26637.6,0,1401,0,0,0,0,,,5.53355e+06
690,3,"uniform,uniform,uniform",64,6400,111172,188828,,0,23,36.2393,4151.4,312727,88.2278,18742,29730.3,66555.5,99697,29654.9,0,1220,0,0,0,0,,,4.78871e+06
691,3,"uniform,uniform,uniform",128,10,6527,16900,,276573,24,36.6035,5063,143244,116.013,21382,26630.2,46937.6,175293,28053.4,1278,0,1,4499,0,0,,,1.52364e+06
692,3,"uniform,uniform,uniform",128,10,4508,16830,,278662,24,36.2224,5075.12,125561,117.846,17410,25385.2,48142.2,356455,26483,1278,0,1,4499,0,0,,,1.59259e+06
693,3,"uniform,uniform,uniform",128,10,7383,21731,,270886,24,36.2279,4677.83,125786,109.86,17335,25213.6,50882.1,363971,26168.1,1278,0,9,4498,0,0,,,1.62742e+06
694,3,"uniform,uniform,uniform",128,10,7643,18285,,274072,24,36.4381,6282.76,226318,130.825,20065,27404.3,53253.1,258330,28292.6,1278,0,4,4498,0,0,,,1.47944e+06
695,3,"uniform,uniform,uniform",128,10,7467,19175,,273358,24,36.3465,4982.17,51627,119.747,17139,25453.3,57189.4,384140,26411.2,1278,0,3,4500,0,0,,,1.59061e+06
696,3,"uniform,uniform,uniform",128,100,81674,207168,,11158,24,35.9042,1020.64,33093,53.4124,20701,30807.5,93892.3,126872,31085.7,249,0,0,792,0,0,,,6.20041e+06
697,3,"uniform,uniform,uniform",128,100,74926,198781,,26293,23,36.2073,4553.76,294630,96.1134,18128,25838.5,88017.2,148572,27330.7,700,0,0,2266,0,0,,,2.72983e+06
698,3,"uniform,uniform,uniform",128,100,82051,208892,,9057,24,36.0021,791.585,29300,52.385,18418,28362.6,99243.2,128774,30110,140,0,0,435,0,0,,,9.083e+06
699,3,"uniform,uniform,uniform",128,100,75856,199767,,24377,24,36.3723,4427.25,280619,98.4835,17763,27781.5,80969.6,187693,27810.2,697,2,0,1805,0,0,,,3.02475e+06
700,3,"uniform,uniform,uniform",128,100,74943,194670,,30387,24,36.8749,4460.73,296746,99.5011,18319,24796,59140.7,105062,26340.1,707,4,0,1970,0,0,,,2.98602e+06
701,3,"uniform,uniform,uniform",128,200,84489,213673,,1838,24,36.1958,4401.74,272218,98.9663,20060,34580.6,134449,297535,54125,24,6,0,63,0,0,,,8.63968e+06
702,3,"uniform,uniform,uniform",128,200,84906,214946,,148,24,35.866,944.132,10676,48.7724,28057,79200.9,103177,113723,68176.2,3,1,0,19,0,0,,,1.85188e+07
703,3,"uniform,uniform,uniform",128,200,84654,215125,,221,24,36.1255,1080.55,1881019,56.4045,28193,89617.9,96991.6,102147,84301.7,8,0,0,8,0,0,,,1.64202e+07
704,3,"uniform,uniform,uniform",128,200,84656,214158,,1186,24,36.4163,4437.14,55474,103.467,21628,45991.7,103334,112006,50736,9,2,0,48,0,0,,,8.8148e+06
705,3,"uniform,uniform,uniform",128,200,85306,214637,,57,24,36.1336,1181.87,57005,50.309,29229,86916,105566,107580,80314.6,2,1,0,8,0,0,,,1.8778e+07
706,3,"uniform,uniform,uniform",128,800,85234,214766,,0,24,36.3949,4495.13,289061,96.5029,21592,0,0,109446,71077,0,3,0,0,0,0,,,1.02866e+07
707,3,"uniform,uniform,uniform",128,800,85032,214968,,0,24,36.3892,4639.64,303516,96.9125,21596,81098,0,98108,58310,0,6,0,0,0,0,,,1.01959e+07
708,3,"uniform,uniform,uniform",128,800,85293,214707,,0,24,36.3336,4413.99,302322,99.0748,96532,0,0,101810,99171,0,2,0,0,0,0,,,1.00265e+07
709,3,"uniform,uniform,uniform",128,800,85336,214664,,0,24,35.7843,950.53,7156,47.0996,18446744073709551615,0,0,0,-nan,0,0,0,0,0,0,,,2.12316e+07
710,3,"uniform,uniform,uniform",128,800,84805,215195,,0,24,36.3184,4075.3,37960,95.1672,27645,0,0,105339,48722.2,0,4,0,0,0,0,,,1.04366e+07
711,3,"uniform,uniform,uniform",128,1600,85066,214934,,0,24,36.502,4455.95,348783,101.024,22913,0,0,98731,58596.2,0,4,0,0,0,0,,,9.82264e+06
712,3,"uniform,uniform,uniform",128,1600,85411,214589,,0,24,36.0867,965.812,12295,48.2486,25891,0,0,110580,58302,0,3,0,0,0,0,,,2.04785e+07
713,3,"uniform,uniform,uniform",128,1600,85282,214718,,0,24,35.8584,958.99,9163,48.6063,18446744073709551615,0,0,0,-nan,0,0,0,0,0,0,,,2.05735e+07
714,3,"uniform,uniform,uniform",128,1600,85243,214757,,0,24,36.2909,4580.62,328022,99.3368,89559,0,0,89559,89559,0,1,0,0,0,0,,,1.00366e+07
715,3,"uniform,uniform,uniform",128,1600,84919,215081,,0,24,35.9273,902.676,12826,47.5258,25726,30439,25726,116593,39739.8,0,8,0,0,0,0,,,2.05823e+07
716,3,"uniform,uniform,uniform",128,6400,85159,214841,,0,24,36.0086,1115.43,64097,49.1522,35145,0,0,105533,70339,0,2,0,0,0,0,,,2.01527e+07
717,3,"uniform,uniform,uniform",128,6400,85331,214669,,0,24,35.7737,901.526,10053,47.4326,18446744073709551615,0,0,0,-nan,0,0,0,0,0,0,,,2.10826e+07
718,3,"uniform,uniform,uniform",128,6400,85304,214696,,0,24,35.9885,915.013,10620,48.1722,27007,113033,0,113033,65828.4,0,5,0,0,0,0,,,2.02966e+07
719,3,"uniform,uniform,uniform",128,6400,84760,215240,,0,24,36.4175,4605.26,367617,95.7315,27060,0,0,94480,60770,0,2,0,0,0,0,,,1.04019e+07
720,3,"uniform,uniform,uniform",128,6400,85159,214841,,0,24,36.3759,4275.72,292457,95.5273,25945,0,0,98799,45992.5,0,4,0,0,0,0,,,1.04014e+07
721,3,"uniform,uniform,skewed",1,10,44137,151171,,104692,24,36.7317,3883.7,15990,118.768,17451,25497.8,39139.5,401938,26546.5,3010,1834,22724,23811,0,0,,,214352
722,3,"uniform,uniform,skewed",1,10,41566,143899,,114535,24,37.8056,3913.03,18046,117.397,16867,25421.2,40068.6,1908681,25764.9,3096,1960,23522,24493,0,0,,,213890
723,3,"uniform,uniform,skewed",1,10,49718,140645,,109637,24,37.5961,6496.25,165062,141.719,16838,25177.4,39797,252696,25638,3175,2084,20202,23312,0,0,,,232026
724,3,"uniform,uniform,skewed",1,10,43944,142737,,113319,24,37.6533,4086.14,15971,118.362,17151,25134.2,40178.7,1983552,25943.1,3186,2135,22503,23572,0,0,,,219157
725,3,"uniform,uniform,skewed",1,10,41689,145132,,113179,24,37.3401,4280.41,19832,138.069,17137,25782.5,43781.7,2736784,27079.2,3090,1977,23765,25919,0,0,,,196846
726,3,"uniform,uniform,skewed",1,100,276956,19827,,3217,24,35.8527,3768.3,45313,76.8519,17319,24087.4,34970.7,2263303,24696.7,2562,4998,3534,3753,0,0,,,769770
727,3,"uniform,uniform,skewed",1,100,277357,19190,,3453,24,35.9532,3898.7,45393,83.9836,17256,24122.5,37738.2,174928,24480.3,2553,5021,3607,3790,0,0,,,765912
728,3,"uniform,uniform,skewed",1,100,277035,19700,,3265,23,35.8203,4005.97,34696,86.2744,17225,23726.5,35327.6,650039,24213.7,2434,4880,3557,3744,0,0,,,789962
729,3,"uniform,uniform,skewed",1,100,277016,19660,,3324,24,35.9295,4197.8,38734,90.2403,16993,24018.7,35268.7,1915272,24532.4,2657,5038,3641,3846,0,0,,,750895
730,3,"uniform,uniform,skewed",1,100,275807,20524,,3669,24,35.9604,3807.25,36638,79.9847,17157,24135.6,36708.3,126530,24688.1,2526,5039,3862,4003,0,0,,,740862
731,3,"uniform,uniform,skewed",1,200,285655,14147,,198,24,35.8871,3812.02,33390,79.8587,17600,24198.5,35018.1,382292,24785,1751,4784,286,286,0,0,,,1.49922e+06
732,3,"uniform,uniform,skewed",1,200,285748,14110,,142,24,35.4571,3976.94,43211,89.9371,17169,21973.6,45767,106362,22821,1680,4692,186,186,0,0,,,1.6585e+06
733,3,"uniform,uniform,skewed",1,200,285244,14551,,205,24,35.7727,3962.51,67565,81.3977,17751,24542.4,94126.8,3622859,25553.6,1891,4926,330,330,0,0,,,1.39222e+06
734,3,"uniform,uniform,skewed",1,200,287900,11823,,277,24,34.8535,2520.93,125432,63.3224,17905,24395.7,39152.3,342856,25848.3,1272,4314,324,324,0,0,,,1.66542e+06
735,3,"uniform,uniform,skewed",1,200,287568,12150,,282,23,34.6133,2703.66,221431,63.59,17900,24635.6,56724.3,359399,26226.2,1282,4332,304,304,0,0,,,1.64603e+06
736,3,"uniform,uniform,skewed",1,800,286660,13332,,8,24,35.6172,3742.74,33650,85.4304,19812,25404,59111.9,234760,26360.3,17,3237,11,11,0,0,,,2.67892e+06
737,3,"uniform,uniform,skewed",1,800,287468,12531,,1,24,35.3016,3897.05,32643,85.0524,21258,24724.9,50410.5,171354,25607.6,10,3231,2,2,0,0,,,2.76211e+06
738,3,"uniform,uniform,skewed",1,800,287650,12346,,4,24,35.6985,3849.21,41173,84.5689,20118,24732,55600.1,240421,25757.7,9,3230,3,3,0,0,,,2.75345e+06
739,3,"uniform,uniform,skewed",1,800,287633,12363,,4,24,35.1941,3827.44,36683,82.1359,21134,24499.4,50591.8,178117,25559.4,11,3228,2,2,0,0,,,2.78992e+06
740,3,"uniform,uniform,skewed",1,800,287308,12684,,8,24,35.5237,3854.62,33878,86.9308,20497,25132.5,70922.1,718654,26253.2,16,3235,8,8,0,0,,,2.6822e+06
741,3,"uniform,uniform,skewed",1,1600,286480,13520,,0,24,34.4398,2382.72,119749,66.8041,21462,26135.2,57112.1,332230,27756.5,0,3222,0,0,0,0,,,2.74041e+06
742,3,"uniform,uniform,skewed",1,1600,286711,13289,,0,24,35.7349,3795.17,31978,85.8784,21326,25172.4,44119,167335,25977,0,3222,0,0,0,0,,,2.7407e+06
743,3,"uniform,uniform,skewed",1,1600,287271,12729,,0,24,35.5521,3822.43,42438,92.3964,16883,18461.3,31375.6,106541,19179.8,0,3222,0,0,0,0,,,3.35135e+06
744,3,"uniform,uniform,skewed",1,1600,286734,13266,,0,24,33.7058,840.356,9910,44.4865,17547,19588.3,34491.8,111529,21362.4,0,3222,0,0,0,0,,,3.65072e+06
745,3,"uniform,uniform,skewed",1,1600,286908,13092,,0,24,34.1138,785.346,6020,44.7798,17434,20371.6,37644.5,105382,21376.3,0,3222,0,0,0,0,,,3.64483e+06
746,3,"uniform,uniform,skewed",1,6400,287629,12371,,0,24,34.885,3901.29,37177,84.3841,21450,25130,46789.5,180203,25948.4,0,3222,0,0,0,0,,,2.75429e+06
747,3,"uniform,uniform,skewed",1,6400,287689,12311,,0,24,34.7651,3764.85,322097,68.5002,21194,25894.5,58261.4,350426,27338.4,0,3222,0,0,0,0,,,2.76156e+06
748,3,"uniform,uniform,skewed",1,6400,286712,13288,,0,24,35.6437,4195.55,57914,91.3703,21292,25176.1,44549.5,235700,25908.7,0,3222,0,0,0,0,,,2.70541e+06
749,3,"uniform,uniform,skewed",1,6400,287188,12812,,0,24,33.5147,3159.72,337374,63.6055,20840,25513.6,56135.6,350024,27199.9,0,3222,0,0,0,0,,,2.8111e+06
750,3,"uniform,uniform,skewed",1,6400,287534,12466,,0,24,35.917,4093.42,45826,89.9438,21215,24593.8,43264.9,180097,25362,0,3222,0,0,0,0,,,2.7599e+06
751,3,"uniform,uniform,skewed",4,10,40809,141182,,118009,24,36.8842,374.869,16137,106.585,17196,24585.8,43440.2,1966198,25495.5,2848,1885,20273,22302,0,0,,,242304
752,3,"uniform,uniform,skewed",4,10,40336,140508,,119156,23,37.6636,3640.28,31184,134.581,17257,24585.5,42059.7,2031391,25126.1,3190,2141,22267,24342,0,0,,,222978
753,3,"uniform,uniform,skewed",4,10,38064,136665,,125271,24,37.5825,5048.42,209938,157.253,17179,24857.8,40798,414378,26152.6,2977,1949,21781,24064,0,0,,,218187
754,3,"uniform,uniform,skewed",4,10,43799,141069,,115132,24,38.8492,4507.97,128589,136.552,17437,25190.6,39931.3,246867,26564.7,2910,1875,20804,22831,0,0,,,226035
755,3,"uniform,uniform,skewed",4,10,48242,138410,,113348,24,37.5628,5356.17,30222,127.867,17080,24888.6,39434.6,241016,25503.8,3098,2185,21339,23320,0,0,,,228647
756,3,"uniform,uniform,skewed",4,100,273529,21740,,4731,23,36.874,3914.09,36594,84.4214,17478,24317.3,40562.2,1664794,25141.3,2257,4691,3271,3522,0,0,,,809077
757,3,"uniform,uniform,skewed",4,100,274931,20350,,4719,23,35.8253,3673.02,36462,76.9921,17276,23539.8,34356,177362,24032.4,1626,4194,2651,2864,0,0,,,1.01521e+06
758,3,"uniform,uniform,skewed",4,100,273312,22152,,4536,23,35.7847,3714.64,35575,78.6963,17644,23972.2,40690.6,181530,24506.2,2004,4549,2877,3105,0,0,,,906908
759,3,"uniform,uniform,skewed",4,100,273200,22232,,4568,24,36.4267,3865.2,41513,80.9057,17289,23482.3,35148.3,187051,23940.8,1895,4366,2906,3171,0,0,,,938517
760,3,"uniform,uniform,skewed",4,100,273118,22090,,4792,24,35.9097,4158.13,35391,88.1573,17574,23785.1,36585.1,179854,24039.6,2046,4508,2844,3108,0,0,,,917189
761,3,"uniform,uniform,skewed",4,200,279153,19144,,1703,24,35.0715,3779.93,34021,79.9174,17393,24443.5,44596.4,182027,25134.7,1013,4064,731,735,0,0,,,1.59209e+06
762,3,"uniform,uniform,skewed",4,200,279689,18639,,1672,24,34.6506,975.157,12465,50.4548,17477,23761.4,38124.5,416810,24653.8,2651,4095,746,758,0,0,,,1.37281e+06
763,3,"uniform,uniform,skewed",4,200,279183,19160,,1657,24,35.2605,3979.94,37778,83.6362,17568,24380.7,37931.2,183150,24939,1041,4089,681,684,0,0,,,1.60368e+06
764,3,"uniform,uniform,skewed",4,200,279328,19189,,1483,24,34.9314,2126.18,121307,62.019,17333,25791.9,42833.7,335875,26990,796,3839,617,629,0,0,,,1.69172e+06
765,3,"uniform,uniform,skewed",4,200,279403,19071,,1526,24,34.8152,2534.65,105958,68.2134,17528,25237.5,43259,323787,26714.9,1120,4215,725,728,0,0,,,1.48659e+06
766,3,"uniform,uniform,skewed",4,800,280322,19638,,40,23,33.0002,2633.85,196584,65.4828,19135,25707.8,55866.9,314133,27394.1,4,3209,17,19,0,0,,,2.76121e+06
767,3,"uniform,uniform,skewed",4,800,279993,19971,,36,24,35.0428,3696.7,34955,81.0951,18642,25295.7,45245.6,321337,26133.3,5,3206,14,16,0,0,,,2.75162e+06
768,3,"uniform,uniform,skewed",4,800,280389,19600,,11,24,32.5117,2078.31,118584,62.0613,19399,26924.8,64676.7,2567386,29019.4,4,3212,6,7,0,0,,,2.67089e+06
769,3,"uniform,uniform,skewed",4,800,280228,19747,,25,24,33.6571,2131.42,95572,61.553,21254,27341.4,48795.2,339501,28308.2,1,3210,8,10,0,0,,,2.73043e+06
770,3,"uniform,uniform,skewed",4,800,280799,19185,,16,24,34.699,3173.71,131550,67.5198,20597,26589.2,52313.1,264497,28168.8,6,3208,6,9,0,0,,,2.69752e+06
771,3,"uniform,uniform,skewed",4,1600,280191,19809,,0,24,33.423,792.542,11908,43.0472,17601,20872.4,36077.2,110062,22513,0,3203,0,0,0,0,,,3.52845e+06
772,3,"uniform,uniform,skewed",4,1600,280266,19734,,0,24,32.9804,2054.97,273577,63.9899,19102,27548.8,50639.9,316664,28352.3,0,3206,0,0,0,0,,,2.72494e+06
773,3,"uniform,uniform,skewed",4,1600,281393,18607,,0,23,35.2036,3812.87,35991,82.2694,19998,25299,48069.1,189386,26174.4,0,3185,0,0,0,0,,,2.77659e+06
774,3,"uniform,uniform,skewed",4,1600,280351,19649,,0,23,34.5303,3124.47,305979,62.8897,18524,25578.1,52933.4,332953,27188.4,0,3207,0,0,0,0,,,2.82859e+06
775,3,"uniform,uniform,skewed",4,1600,280357,19643,,0,24,34.8513,3032.12,235310,63.7423,19023,25875.9,56240.8,361894,27414,0,3206,0,0,0,0,,,2.80343e+06
776,3,"uniform,uniform,skewed",4,6400,280183,19817,,0,23,34.7426,2023.93,29218,62.5572,20675,25420.1,58498.2,402964,27683.4,0,3200,0,0,0,0,,,2.79449e+06
777,3,"uniform,uniform,skewed",4,6400,280800,19200,,0,23,33.5167,790.866,2380,43.1424,17693,21496.1,44459.8,189265,22894,0,3199,0,0,0,0,,,3.48107e+06
778,3,"uniform,uniform,skewed",4,6400,280172,19828,,0,24,33.3065,943.32,246526,45.3522,17466,20497,41267.4,727483,22042.5,0,3199,0,0,0,0,,,3.56635e+06
779,3,"uniform,uniform,skewed",4,6400,280419,19581,,0,23,33.549,2283.43,268404,60.7943,20923,26077.1,59364.6,348285,27761.6,0,3207,0,0,0,0,,,2.79669e+06
780,3,"uniform,uniform,skewed",4,6400,278930,21070,,0,23,32.3347,3540.32,289720,62.9145,21029,27205.5,53565,405417,28091.9,0,3192,0,0,0,0,,,2.76387e+06
781,3,"uniform,uniform,skewed",8,10,42507,137114,,120379,24,37.5,4659.58,33536,133.285,16659,24636.7,39012.5,226063,24950.1,2999,1959,19357,21131,0,0,,,255566
782,3,"uniform,uniform,skewed",8,10,47627,137002,,115371,24,37.4123,4931.47,136855,126.433,17113,24678.8,38724.4,712362,25198.3,2970,1816,18936,20918,0,0,,,258002
783,3,"uniform,uniform,skewed",8,10,44355,134039,,121606,24,37.0809,3273.48,18169,107.185,17327,24686.3,39811,346038,25898.3,2809,1578,17933,19932,0,0,,,266333
784,3,"uniform,uniform,skewed",8,10,43643,137521,,118836,24,37.4238,3719.97,49064,112.179,17493,24801.2,39739.3,2639748,26051.2,2861,1679,17158,19840,0,0,,,268873
785,3,"uniform,uniform,skewed",8,10,43696,135200,,121104,25,37.9552,3884.64,30412,124.273,17578,24293,41291,344222,25723.2,2899,1778,19201,21120,0,0,,,251094
786,3,"uniform,uniform,skewed",8,100,264847,27795,,7358,24,35.5867,3747.62,32900,81.4245,17375,24326,33299.7,2336196,24857.5,1117,3508,1674,2052,0,0,,,1.29304e+06
787,3,"uniform,uniform,skewed",8,100,262745,28193,,9062,24,34.9117,3298.87,224643,73.5584,17679,24354,37655.4,216525,25978.3,1688,3977,2007,2427,0,0,,,1.05477e+06
788,3,"uniform,uniform,skewed",8,100,264292,28109,,7599,24,35.7913,3975.42,35682,88.6327,17269,25057.8,41730.3,283557,25793.5,1079,3470,1497,1884,0,0,,,1.29796e+06
789,3,"uniform,uniform,skewed",8,100,264011,28477,,7512,24,35.7193,4041.7,39503,86.1565,17462,24728.8,39086.7,117326,25301.3,1095,3401,1503,1915,0,0,,,1.32696e+06
790,3,"uniform,uniform,skewed",8,100,264252,28311,,7437,24,34.6892,4152.4,41278,88.1906,17276,24118.6,36711.8,3253245,24988.1,1145,3503,1696,2090,0,0,,,1.26472e+06
791,3,"uniform,uniform,skewed",8,200,268702,27460,,3838,24,33.4463,2770.76,120711,69.0822,17914,26810.3,48886.4,244298,27830.2,445,3325,700,860,0,0,,,1.77452e+06
792,3,"uniform,uniform,skewed",8,200,268999,26445,,4556,24,35.517,4051.81,36813,82.6018,17599,25767.1,55285.5,178856,26731,193,3000,681,937,0,0,,,1.95588e+06
793,3,"uniform,uniform,skewed",8,200,268705,26566,,4729,24,33.7012,3985.7,33624,83.5904,17520,25058.5,46626.7,176897,25777.6,292,3034,647,953,0,0,,,1.97294e+06
794,3,"uniform,uniform,skewed",8,200,268572,26864,,4564,25,35.0553,4000.87,42025,84.5443,17902,25603.2,45006.4,230794,26721.5,305,3073,678,933,0,0,,,1.89064e+06
795,3,"uniform,uniform,skewed",8,200,268652,26633,,4715,24,35.7394,4230.11,60640,82.9821,17685,25737.7,64394.3,5227867,27847.3,347,3174,731,938,0,0,,,1.77072e+06
796,3,"uniform,uniform,skewed",8,800,268841,31093,,66,24,34.3239,790.929,22933,45.0878,17389,22448.9,37250.3,111645,22658,0,2814,3,18,0,0,,,3.85794e+06
797,3,"uniform,uniform,skewed",8,800,269018,30921,,61,23,33.2986,3558.46,35023,77.8414,18327,25303.1,60420.3,169792,26639.1,1,2825,4,26,0,0,,,3.01709e+06
798,3,"uniform,uniform,skewed",8,800,268506,31461,,33,24,33.5101,2769.76,297741,65.8006,18482,26951.1,48137.3,2731277,28755.7,0,2903,0,18,0,0,,,2.89197e+06
799,3,"uniform,uniform,skewed",8,800,268855,31086,,59,24,34.9616,3193.15,209898,71.443,19108,27248.1,60615.2,2738319,29222.9,2,2967,8,27,0,0,,,2.74678e+06
800,3,"uniform,uniform,skewed",8,800,269186,30761,,53,24,34.5216,3786.25,349818,74.4037,19076,25974.4,50261.2,114525,26738.9,0,2917,1,15,0,0,,,2.97777e+06
801,3,"uniform,uniform,skewed",8,1600,269349,30651,,0,24,35.0983,4177.34,1883014,83.6625,20581,25214.6,50572.8,175210,26146.1,0,2810,0,0,0,0,,,3.04354e+06
802,3,"uniform,uniform,skewed",8,1600,268077,31923,,0,24,34.2447,2282.36,287571,65.1793,19899,28318.9,54415.4,394582,29048.4,0,2864,0,0,0,0,,,2.91975e+06
803,3,"uniform,uniform,skewed",8,1600,269076,30924,,0,23,34.6731,2680.72,297717,68.9067,18297,26780.2,52394.3,337250,28033.9,0,2946,0,0,0,0,,,2.90529e+06
804,3,"uniform,uniform,skewed",8,1600,269110,30890,,0,24,35.9389,3648.46,37915,77.1347,20773,25192.2,53399.2,118848,26412.4,0,2827,0,0,0,0,,,3.06722e+06
